product_id,product_category_name,month_year,qty,total_price,freight_price,unit_price,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_score,customers,weekday,weekend,holiday,month,year,s,volume, comp_1 ,ps1, fp1 , comp_2 ,ps2, fp2 , comp_3 ,ps3, fp3 , lag_price 
health10,health_beauty,"Tuesday, January 2, 2018",21.00,$994.04,$10.20,$47.36,40,409,1,1110,4.2,126,20,8,2,2,2018,13.55,3762, $23.99 ,4.3, $12.55 , $89.99 ,4.1, $16.31 , $58.99 ,3.9, $19.58 , $47.31 
health10,health_beauty,"Wednesday, January 3, 2018",58.00,"$2,809.65",$12.56,$48.46,40,409,1,1110,4.2,169,22,9,1,3,2018,37.42,3762, $23.99 ,4.3, $14.20 , $83.74 ,4.1, $11.88 , $58.99 ,3.9, $15.23 , $47.36 
health10,health_beauty,"Thursday, January 4, 2018",18.00,$965.91,$13.16,$53.70,40,409,1,1110,4.2,118,21,9,1,4,2018,11.61,3762, $53.70 ,4.2, $13.16 , $79.99 ,4.1, $14.49 , $58.99 ,3.9, $16.30 , $48.46 
health10,health_beauty,"Friday, January 5, 2018",33.00,"$1,723.08",$10.63,$52.07,40,409,1,1110,4.2,159,23,8,3,5,2018,21.29,3762, $23.99 ,4.3, $7.99 , $79.99 ,4.1, $21.94 , $58.99 ,3.9, $9.42 , $53.70 
health10,health_beauty,"Saturday, January 6, 2018",9.00,$449.82,$12.91,$49.98,40,409,1,1110,4.2,131,21,9,0,6,2018,5.81,3762, $23.99 ,4.3, $16.27 , $79.99 ,4.1, $13.36 , $58.99 ,3.9, $16.43 , $52.07 
health10,health_beauty,"Sunday, January 7, 2018",5.00,$257.56,$14.37,$51.51,40,409,1,1110,4.2,113,22,9,1,7,2018,3.23,3762, $23.99 ,4.3, $18.81 , $79.99 ,4.1, $16.75 , $58.99 ,3.9, $7.67 , $49.98 
health10,health_beauty,"Monday, January 8, 2018",11.00,$557.85,$9.31,$50.71,40,409,1,1110,4.2,127,23,8,1,8,2018,7.10,3762, $23.99 ,4.3, $16.77 , $82.82 ,4.1, $12.42 , $58.99 ,3.9, $12.08 , $51.51 
watches2,watches_gifts,"Friday, January 6, 2017",5.00,$789.95,$13.91,$157.99,35,591,3,444,4.0,17,22,8,1,6,2017,4.07,4480, $163.00 ,4.2, $14.27 , $157.99 ,4.0, $13.91 , $185.00 ,3.8, $14.74 , $157.94 
watches2,watches_gifts,"Saturday, January 7, 2017",6.00,"$1,016.95",$14.95,$171.79,35,591,3,444,4.0,29,21,10,1,7,2017,7.53,4480, $161.59 ,4.2, $15.53 , $171.79 ,4.0, $14.95 , $197.38 ,3.8, $16.61 , $157.99 
watches2,watches_gifts,"Sunday, January 8, 2017",5.00,$849.50,$17.08,$169.90,35,591,3,444,4.0,48,23,8,1,8,2017,5.46,4480, $160.67 ,4.2, $15.19 , $169.90 ,4.0, $17.08 , $179.90 ,3.8, $14.93 , $171.79 
watches2,watches_gifts,"Monday, January 9, 2017",10.00,"$1,604.00",$17.86,$160.40,35,591,3,444,4.0,54,21,9,1,9,2017,13.51,4480, $148.78 ,4.2, $14.04 , $160.40 ,4.0, $17.86 , $164.57 ,3.8, $19.53 , $169.90 
watches2,watches_gifts,"Tuesday, January 10, 2017",16.00,"$2,391.60",$18.51,$149.48,35,591,3,444,4.0,43,22,9,2,10,2017,21.62,4480, $134.90 ,4.2, $6.81 , $149.48 ,4.0, $18.51 , $232.49 ,3.8, $14.21 , $160.40 
watches2,watches_gifts,"Wednesday, January 11, 2017",26.00,"$3,660.00",$19.17,$140.56,35,591,3,444,4.0,91,22,8,4,11,2017,35.14,4480, $133.00 ,4.2, $19.92 , $108.00 ,4.2, $15.91 , $174.43 ,3.8, $20.99 , $149.48 
watches2,watches_gifts,"Thursday, January 12, 2017",6.00,$894.00,$17.00,$149.00,35,591,3,444,4.0,73,21,10,1,12,2017,8.11,4480, $149.00 ,4.2, $19.10 , $108.00 ,4.2, $16.65 , $185.96 ,3.8, $18.69 , $140.56 
watches2,watches_gifts,"Monday, January 1, 2018",8.00,"$1,188.00",$14.17,$148.50,35,591,3,444,4.0,59,23,8,2,1,2018,11.11,4480, $148.50 ,4.0, $14.17 , $108.00 ,4.2, $16.20 , $199.00 ,3.8, $21.88 , $149.00 
watches2,watches_gifts,"Tuesday, January 2, 2018",14.00,"$2,043.92",$15.13,$145.99,35,591,3,444,4.0,90,20,8,2,2,2018,19.44,4480, $128.24 ,4.2, $15.93 , $108.00 ,4.2, $18.25 , $182.00 ,3.8, $19.33 , $148.50 
watches2,watches_gifts,"Wednesday, January 3, 2018",9.00,"$1,115.70",$26.27,$123.97,35,591,3,444,4.0,125,22,9,1,3,2018,12.50,4480, $117.44 ,4.2, $18.26 , $105.64 ,4.2, $21.67 , $151.88 ,3.8, $20.31 , $145.99 
watches2,watches_gifts,"Thursday, January 4, 2018",10.00,"$1,191.90",$21.23,$119.19,35,591,3,444,4.0,178,21,9,1,4,2018,13.89,4480, $105.65 ,4.2, $2.18 , $105.00 ,4.2, $13.63 , $150.13 ,3.8, $19.45 , $123.97 
watches2,watches_gifts,"Friday, January 5, 2018",22.00,"$2,598.90",$14.71,$118.13,35,591,3,444,4.0,260,23,8,3,5,2018,30.56,4480, $103.79 ,4.2, $0.10 , $105.00 ,4.2, $11.38 , $132.53 ,3.8, $15.76 , $119.19 
watches2,watches_gifts,"Saturday, January 6, 2018",1.00,$139.90,$18.86,$139.90,35,591,3,444,4.0,93,21,9,0,6,2018,4.07,4480, $119.00 ,4.2, $19.21 , $105.00 ,4.2, $23.82 , $138.22 ,3.8, $16.11 , $118.13 
watches2,watches_gifts,"Sunday, January 7, 2018",5.00,$694.90,$23.16,$138.98,35,591,3,444,4.0,122,22,9,1,7,2018,7.53,4480, $118.36 ,4.2, $15.48 , $105.00 ,4.2, $24.94 , $155.00 ,3.8, $16.47 , $139.90 
watches2,watches_gifts,"Monday, January 8, 2018",3.00,$414.00,$23.53,$138.00,35,591,3,444,4.0,61,23,8,1,8,2018,5.46,4480, $112.00 ,4.2, $13.44 , $105.00 ,4.2, $23.39 , $145.55 ,3.8, $21.90 , $138.98 
health1,health_beauty,"Sunday, January 8, 2017",3.00,$254.97,$15.57,$84.99,49,1495,3,600,3.8,82,23,8,1,8,2017,3.13,8151, $23.40 ,4.3, $14.28 , $89.99 ,4.1, $13.41 , $58.99 ,3.9, $16.24 , $84.94 
health1,health_beauty,"Monday, January 9, 2017",4.00,$339.96,$15.60,$84.99,49,1495,3,600,3.8,89,21,9,1,9,2017,4.17,8151, $23.99 ,4.3, $16.12 , $89.99 ,4.1, $13.96 , $58.99 ,3.9, $15.64 , $84.99 
health1,health_beauty,"Tuesday, January 10, 2017",3.00,$254.97,$19.61,$84.99,49,1495,3,600,3.8,81,22,9,2,10,2017,3.13,8151, $23.99 ,4.3, $13.14 , $89.99 ,4.1, $16.56 , $58.99 ,3.9, $19.07 , $84.99 
health1,health_beauty,"Wednesday, January 11, 2017",36.00,"$3,059.64",$17.41,$84.99,49,1495,3,600,3.8,139,22,8,4,11,2017,37.50,8151, $23.99 ,4.3, $12.38 , $89.99 ,4.1, $16.99 , $58.99 ,3.9, $15.71 , $84.99 
health1,health_beauty,"Thursday, January 12, 2017",50.00,"$4,249.50",$16.24,$84.99,49,1495,3,600,3.8,112,21,10,1,12,2017,52.08,8151, $23.99 ,4.3, $12.46 , $89.99 ,4.1, $15.89 , $58.99 ,3.9, $16.33 , $84.99 
health1,health_beauty,"Monday, January 1, 2018",13.00,"$1,104.87",$16.00,$84.99,49,1495,3,600,3.8,98,23,8,2,1,2018,50.00,8151, $23.99 ,4.3, $11.29 , $89.99 ,4.1, $14.81 , $58.99 ,3.9, $22.68 , $84.99 
health1,health_beauty,"Tuesday, January 2, 2018",7.00,$594.93,$15.87,$84.99,49,1495,3,600,3.8,126,20,8,2,2,2018,26.92,8151, $23.99 ,4.3, $12.55 , $89.99 ,4.1, $16.31 , $58.99 ,3.9, $19.58 , $84.99 
health1,health_beauty,"Wednesday, January 3, 2018",4.00,$339.96,$16.38,$84.99,49,1495,3,600,3.8,169,22,9,1,3,2018,15.38,8151, $23.99 ,4.3, $14.20 , $83.74 ,4.1, $11.88 , $58.99 ,3.9, $15.23 , $84.99 
health1,health_beauty,"Saturday, January 6, 2018",2.00,$169.98,$22.08,$84.99,49,1495,3,600,3.8,131,21,9,0,6,2018,7.69,8151, $23.99 ,4.3, $16.27 , $79.99 ,4.1, $13.36 , $58.99 ,3.9, $16.43 , $84.94 
garden8,garden_tools,"Monday, January 2, 2017",1.00,$179.99,$33.54,$179.99,33,2188,2,7650,4.2,3,20,8,2,2,2017,8.94,8000, $179.99 ,4.2, $33.54 , $179.99 ,4.2, $33.54 , $179.99 ,4.2, $33.54 , $179.94 
garden8,garden_tools,"Wednesday, January 4, 2017",3.00,$539.97,$36.64,$179.99,33,2188,2,7650,4.2,17,20,10,2,4,2017,10.80,8000, $179.99 ,4.2, $36.64 , $179.99 ,4.2, $36.64 , $179.99 ,4.2, $36.64 , $179.94 
garden8,garden_tools,"Monday, January 9, 2017",2.00,$359.98,$26.88,$179.99,33,2188,2,7650,4.2,115,21,9,1,9,2017,5.00,8000, $59.90 ,4.1, $17.19 , $59.90 ,4.2, $16.81 , $59.90 ,4.1, $16.29 , $179.94 
garden8,garden_tools,"Tuesday, January 10, 2017",6.00,"$1,079.94",$36.76,$179.99,33,2188,2,7650,4.2,146,22,9,2,10,2017,15.00,8000, $59.90 ,4.1, $18.07 , $59.90 ,4.2, $17.60 , $59.90 ,4.1, $16.81 , $179.99 
garden8,garden_tools,"Wednesday, January 11, 2017",13.00,"$2,339.87",$43.14,$179.99,33,2188,2,7650,4.2,339,22,8,4,11,2017,32.50,8000, $52.41 ,4.1, $17.07 , $53.65 ,4.2, $16.08 , $53.79 ,4.1, $18.28 , $179.99 
garden8,garden_tools,"Thursday, January 12, 2017",15.00,"$2,759.85",$47.59,$183.99,33,2188,2,7650,4.2,184,21,10,1,12,2017,37.50,8000, $55.10 ,4.1, $15.76 , $55.43 ,4.2, $19.18 , $55.75 ,4.1, $17.27 , $179.99 
garden8,garden_tools,"Monday, January 1, 2018",14.00,"$2,629.96",$38.54,$187.85,33,2188,2,7650,4.2,137,23,8,2,1,2018,17.95,8000, $49.90 ,4.1, $19.50 , $49.90 ,4.2, $15.84 , $49.90 ,4.1, $16.51 , $183.99 
garden8,garden_tools,"Tuesday, January 2, 2018",12.00,"$2,148.00",$47.83,$179.00,33,2188,2,7650,4.2,160,20,8,2,2,2018,8.94,8000, $50.55 ,4.1, $16.61 , $50.90 ,4.2, $17.52 , $50.36 ,4.1, $18.28 , $187.85 
garden8,garden_tools,"Wednesday, January 3, 2018",13.00,"$2,277.00",$57.30,$175.15,33,2188,2,7650,4.2,116,22,9,1,3,2018,16.67,8000, $53.90 ,4.1, $20.36 , $53.90 ,4.2, $21.85 , $53.90 ,4.1, $19.02 , $179.00 
garden8,garden_tools,"Thursday, January 4, 2018",11.00,"$1,969.00",$28.63,$179.00,33,2188,2,7650,4.2,111,21,9,1,4,2018,10.80,8000, $53.90 ,4.1, $5.28 , $53.90 ,4.2, $19.47 , $53.90 ,4.1, $19.07 , $175.15 
garden8,garden_tools,"Friday, January 5, 2018",3.00,$537.00,$24.37,$179.00,33,2188,2,7650,4.2,102,23,8,3,5,2018,3.85,8000, $53.42 ,4.1, $10.75 , $53.71 ,4.2, $13.51 , $53.06 ,4.1, $12.98 , $179.00 
garden8,garden_tools,"Saturday, January 6, 2018",10.00,"$1,590.00",$54.76,$159.00,33,2188,2,7650,4.2,58,21,9,0,6,2018,12.82,8000, $49.90 ,4.1, $19.89 , $49.90 ,4.2, $23.25 , $49.90 ,4.1, $22.88 , $179.00 
garden8,garden_tools,"Sunday, January 7, 2018",8.00,"$1,112.00",$48.63,$139.00,33,2188,2,7650,4.2,54,22,9,1,7,2018,10.26,8000, $49.91 ,4.1, $28.37 , $49.90 ,4.2, $33.28 , $49.90 ,4.1, $20.99 , $159.00 
garden8,garden_tools,"Monday, January 8, 2018",7.00,$973.00,$73.59,$139.00,33,2188,2,7650,4.2,46,23,8,1,8,2018,8.97,8000, $49.91 ,4.1, $20.33 , $49.90 ,4.2, $36.44 , $49.90 ,4.1, $32.32 , $139.00 
garden9,garden_tools,"Wednesday, January 4, 2017",3.00,$179.70,$18.39,$59.90,58,340,2,1500,4.0,17,20,10,2,4,2017,7.14,19800, $59.90 ,4.0, $18.39 , $59.90 ,4.0, $18.39 , $59.90 ,4.0, $18.39 , $59.85 
garden9,garden_tools,"Thursday, January 5, 2017",7.00,$419.30,$15.79,$59.90,58,340,2,1500,4.0,34,23,8,1,5,2017,7.09,19800, $59.90 ,4.1, $19.73 , $59.90 ,4.2, $26.25 , $59.90 ,4.0, $15.79 , $59.90 
garden9,garden_tools,"Friday, January 6, 2017",4.00,$239.60,$16.61,$59.90,58,340,2,1500,4.0,26,22,8,1,6,2017,3.50,19800, $59.90 ,4.1, $17.67 , $59.90 ,4.2, $16.26 , $59.90 ,4.0, $16.61 , $59.90 
garden9,garden_tools,"Saturday, January 7, 2017",19.00,"$1,138.10",$16.03,$59.90,58,340,2,1500,4.0,74,21,10,1,7,2017,7.26,19800, $59.90 ,4.1, $16.63 , $59.90 ,4.2, $16.11 , $59.90 ,4.1, $15.39 , $59.90 
garden9,garden_tools,"Sunday, January 8, 2017",21.00,"$1,257.90",$18.83,$59.90,58,340,2,1500,4.0,113,23,8,1,8,2017,7.07,19800, $59.90 ,4.1, $18.16 , $59.90 ,4.2, $17.68 , $59.90 ,4.1, $18.05 , $59.90 
garden9,garden_tools,"Monday, January 9, 2017",23.00,"$1,377.70",$18.64,$59.90,58,340,2,1500,4.0,115,21,9,1,9,2017,10.55,19800, $59.90 ,4.1, $17.19 , $59.90 ,4.2, $16.81 , $59.90 ,4.1, $16.29 , $59.90 
garden9,garden_tools,"Tuesday, January 10, 2017",19.00,"$1,138.10",$17.73,$59.90,58,340,2,1500,4.0,146,22,9,2,10,2017,8.72,19800, $59.90 ,4.1, $18.07 , $59.90 ,4.2, $17.60 , $59.90 ,4.1, $16.81 , $59.90 
garden9,garden_tools,"Wednesday, January 11, 2017",82.00,"$4,397.70",$17.81,$53.38,58,340,2,1500,4.0,339,22,8,4,11,2017,37.61,19800, $52.41 ,4.1, $17.07 , $53.65 ,4.2, $16.08 , $53.79 ,4.1, $18.28 , $59.90 
garden9,garden_tools,"Thursday, January 12, 2017",40.00,"$2,232.60",$17.52,$55.77,58,340,2,1500,4.0,184,21,10,1,12,2017,18.35,19800, $55.10 ,4.1, $15.76 , $55.43 ,4.2, $19.18 , $55.75 ,4.1, $17.27 , $53.38 
garden9,garden_tools,"Monday, January 1, 2018",25.00,"$1,247.50",$17.75,$49.90,58,340,2,1500,4.0,137,23,8,2,1,2018,16.13,19800, $49.90 ,4.1, $19.50 , $49.90 ,4.2, $15.84 , $49.90 ,4.1, $16.51 , $55.77 
garden9,garden_tools,"Tuesday, January 2, 2018",44.00,"$2,247.60",$16.28,$51.03,58,340,2,1500,4.0,160,20,8,2,2,2018,28.39,19800, $50.55 ,4.1, $16.61 , $50.90 ,4.2, $17.52 , $50.36 ,4.1, $18.28 , $49.90 
garden9,garden_tools,"Wednesday, January 3, 2018",25.00,"$1,347.50",$19.26,$53.90,58,340,2,1500,4.0,116,22,9,1,3,2018,16.13,19800, $53.90 ,4.1, $20.36 , $53.90 ,4.2, $21.85 , $53.90 ,4.1, $19.02 , $51.03 
garden9,garden_tools,"Thursday, January 4, 2018",20.00,"$1,078.00",$20.56,$53.90,58,340,2,1500,4.0,111,21,9,1,4,2018,7.14,19800, $53.90 ,4.1, $5.28 , $53.90 ,4.2, $19.47 , $53.90 ,4.1, $19.07 , $53.90 
garden9,garden_tools,"Friday, January 5, 2018",17.00,$888.30,$14.39,$52.57,58,340,2,1500,4.0,102,23,8,3,5,2018,7.09,19800, $53.42 ,4.1, $10.75 , $53.71 ,4.2, $13.51 , $53.06 ,4.1, $12.98 , $53.90 
garden9,garden_tools,"Saturday, January 6, 2018",8.00,$399.20,$29.79,$49.90,58,340,2,1500,4.0,58,21,9,0,6,2018,3.50,19800, $49.90 ,4.1, $19.89 , $49.90 ,4.2, $23.25 , $49.90 ,4.1, $22.88 , $52.57 
garden9,garden_tools,"Sunday, January 7, 2018",9.00,$449.10,$27.77,$49.90,58,340,2,1500,4.0,54,22,9,1,7,2018,7.26,19800, $49.91 ,4.1, $28.37 , $49.90 ,4.2, $33.28 , $49.90 ,4.1, $20.99 , $49.90 
garden9,garden_tools,"Monday, January 8, 2018",7.00,$349.30,$33.74,$49.90,58,340,2,1500,4.0,46,23,8,1,8,2018,7.07,19800, $49.91 ,4.1, $20.33 , $49.90 ,4.2, $36.44 , $49.90 ,4.1, $32.32 , $49.90 
watches6,watches_gifts,"Friday, January 6, 2017",4.00,$652.00,$14.27,$163.00,33,523,3,584,4.2,17,22,8,1,6,2017,4.78,2288, $163.00 ,4.2, $14.27 , $163.00 ,4.2, $14.27 , $185.00 ,3.8, $14.74 , $162.95 
watches6,watches_gifts,"Saturday, January 7, 2017",11.00,"$1,777.50",$15.53,$161.59,33,523,3,584,4.2,29,21,10,1,7,2017,10.47,2288, $161.59 ,4.2, $15.53 , $161.59 ,4.2, $15.53 , $197.38 ,3.8, $16.61 , $163.00 
watches6,watches_gifts,"Sunday, January 8, 2017",13.00,"$2,088.70",$15.19,$160.67,33,523,3,584,4.2,48,23,8,1,8,2017,10.04,2288, $160.67 ,4.2, $15.19 , $160.67 ,4.2, $15.19 , $179.90 ,3.8, $14.93 , $161.59 
watches6,watches_gifts,"Monday, January 9, 2017",18.00,"$2,762.50",$14.04,$148.78,33,523,3,584,4.2,54,21,9,1,9,2017,27.27,2288, $148.78 ,4.2, $14.04 , $148.78 ,4.2, $14.04 , $164.57 ,3.8, $19.53 , $160.67 
watches6,watches_gifts,"Tuesday, January 10, 2017",1.00,$134.90,$6.81,$134.90,33,523,3,584,4.2,43,22,9,2,10,2017,1.52,2288, $134.90 ,4.2, $6.81 , $134.90 ,4.2, $6.81 , $232.49 ,3.8, $14.21 , $148.78 
watches6,watches_gifts,"Wednesday, January 11, 2017",15.00,"$1,995.00",$19.92,$133.00,33,523,3,584,4.2,91,22,8,4,11,2017,22.73,2288, $133.00 ,4.2, $19.92 , $108.00 ,4.2, $15.91 , $174.43 ,3.8, $20.99 , $134.90 
watches6,watches_gifts,"Thursday, January 12, 2017",4.00,$596.00,$19.10,$149.00,33,523,3,584,4.2,73,21,10,1,12,2017,6.06,2288, $149.00 ,4.2, $19.10 , $108.00 ,4.2, $16.65 , $185.96 ,3.8, $18.69 , $133.00 
watches6,watches_gifts,"Tuesday, January 2, 2018",6.00,$769.45,$15.93,$128.24,33,523,3,584,4.2,90,20,8,2,2,2018,2.33,2288, $128.24 ,4.2, $15.93 , $108.00 ,4.2, $18.25 , $182.00 ,3.8, $19.33 , $128.19 
watches6,watches_gifts,"Wednesday, January 3, 2018",31.00,"$3,640.68",$18.26,$117.44,33,523,3,584,4.2,125,22,9,1,3,2018,12.06,2288, $117.44 ,4.2, $18.26 , $105.64 ,4.2, $21.67 , $151.88 ,3.8, $20.31 , $128.24 
watches6,watches_gifts,"Thursday, January 4, 2018",85.00,"$8,961.49",$2.18,$105.65,33,523,3,584,4.2,178,21,9,1,4,2018,33.07,2288, $105.65 ,4.2, $2.18 , $105.00 ,4.2, $13.63 , $150.13 ,3.8, $19.45 , $117.44 
watches6,watches_gifts,"Friday, January 5, 2018",114.00,"$11,820.20",$0.10,$103.79,33,523,3,584,4.2,260,23,8,3,5,2018,44.36,2288, $103.79 ,4.2, $0.10 , $105.00 ,4.2, $11.38 , $132.53 ,3.8, $15.76 , $105.65 
watches6,watches_gifts,"Saturday, January 6, 2018",9.00,"$1,071.00",$19.21,$119.00,33,523,3,584,4.2,93,21,9,0,6,2018,4.78,2288, $119.00 ,4.2, $19.21 , $105.00 ,4.2, $23.82 , $138.22 ,3.8, $16.11 , $103.79 
watches6,watches_gifts,"Sunday, January 7, 2018",11.00,"$1,302.00",$15.48,$118.36,33,523,3,584,4.2,122,22,9,1,7,2018,10.47,2288, $118.36 ,4.2, $15.48 , $105.00 ,4.2, $24.94 , $155.00 ,3.8, $16.47 , $119.00 
watches6,watches_gifts,"Monday, January 8, 2018",1.00,$112.00,$13.44,$112.00,33,523,3,584,4.2,61,23,8,1,8,2018,10.04,2288, $112.00 ,4.2, $13.44 , $105.00 ,4.2, $23.39 , $145.55 ,3.8, $21.90 , $118.36 
cool3,cool_stuff,"Monday, January 9, 2017",1.00,$29.50,$11.73,$29.50,57,787,8,1867,4.4,10,21,9,1,9,2017,100.00,7776, $99.99 ,4.2, $15.93 , $29.50 ,4.4, $11.73 , $29.50 ,4.4, $11.73 , $29.45 
cool3,cool_stuff,"Monday, January 1, 2018",76.00,"$2,242.00",$16.53,$29.50,57,787,8,1867,4.4,102,23,8,2,1,2018,67.26,7776, $99.99 ,4.2, $16.54 , $129.99 ,4.3, $17.41 , $29.50 ,4.4, $16.53 , $29.45 
cool3,cool_stuff,"Wednesday, January 3, 2018",26.00,$910.00,$16.26,$35.00,57,787,8,1867,4.4,45,22,9,1,3,2018,23.01,7776, $99.99 ,4.2, $20.78 , $129.99 ,4.3, $18.49 , $35.00 ,4.4, $16.26 , $34.95 
cool3,cool_stuff,"Thursday, January 4, 2018",4.00,$140.00,$14.85,$35.00,57,787,8,1867,4.4,18,21,9,1,4,2018,3.54,7776, $89.86 ,4.2, $19.88 , $129.99 ,4.3, $23.49 , $35.00 ,4.4, $14.85 , $35.00 
cool3,cool_stuff,"Friday, January 5, 2018",4.00,$140.00,$13.64,$35.00,57,787,8,1867,4.4,4,23,8,3,5,2018,3.54,7776, $35.00 ,4.4, $13.64 , $35.00 ,4.4, $13.64 , $35.00 ,4.4, $13.64 , $35.00 
cool3,cool_stuff,"Saturday, January 6, 2018",2.00,$130.00,$15.01,$65.00,57,787,8,1867,4.4,2,21,9,0,6,2018,1.77,7776, $65.00 ,4.4, $15.01 , $65.00 ,4.4, $15.01 , $65.00 ,4.4, $15.01 , $35.00 
cool3,cool_stuff,"Monday, January 8, 2018",1.00,$65.00,$57.23,$65.00,57,787,8,1867,4.4,1,23,8,1,8,2018,0.88,7776, $65.00 ,4.4, $57.23 , $65.00 ,4.4, $57.23 , $65.00 ,4.4, $57.23 , $64.95 
perfumery2,perfumery,"Sunday, January 8, 2017",1.00,$142.50,$15.75,$142.50,29,178,1,400,4.4,8,23,8,1,8,2017,12.45,4693, $56.99 ,4.3, $13.59 , $142.50 ,4.4, $15.75 , $142.50 ,4.4, $15.75 , $142.45 
perfumery2,perfumery,"Monday, January 9, 2017",1.00,$142.50,$9.19,$142.50,29,178,1,400,4.4,18,21,9,1,9,2017,4.17,4693, $56.99 ,4.3, $13.74 , $142.50 ,4.4, $9.19 , $142.50 ,4.4, $9.19 , $142.50 
perfumery2,perfumery,"Tuesday, January 10, 2017",2.00,$285.00,$17.15,$142.50,29,178,1,400,4.4,19,22,9,2,10,2017,8.33,4693, $56.99 ,4.3, $12.29 , $142.50 ,4.4, $17.15 , $142.50 ,4.4, $17.15 , $142.50 
perfumery2,perfumery,"Wednesday, January 11, 2017",8.00,$944.40,$14.29,$118.05,29,178,1,400,4.4,27,22,8,4,11,2017,33.33,4693, $56.99 ,4.3, $12.71 , $118.05 ,4.4, $14.29 , $118.05 ,4.4, $14.29 , $142.50 
perfumery2,perfumery,"Thursday, January 12, 2017",12.00,"$1,416.00",$11.03,$118.00,29,178,1,400,4.4,34,21,10,1,12,2017,50.00,4693, $56.99 ,4.3, $13.82 , $118.00 ,4.4, $11.03 , $118.00 ,4.4, $11.03 , $118.05 
perfumery2,perfumery,"Monday, January 1, 2018",6.00,$707.40,$14.04,$117.90,29,178,1,400,4.4,15,23,8,2,1,2018,7.32,4693, $56.99 ,4.3, $12.22 , $117.90 ,4.4, $14.04 , $117.90 ,4.4, $14.04 , $118.00 
perfumery2,perfumery,"Tuesday, January 2, 2018",11.00,"$1,296.80",$13.88,$117.89,29,178,1,400,4.4,12,20,8,2,2,2018,13.41,4693, $56.99 ,4.3, $14.56 , $117.89 ,4.4, $13.88 , $117.89 ,4.4, $13.88 , $117.90 
perfumery2,perfumery,"Wednesday, January 3, 2018",4.00,$470.80,$15.18,$117.70,29,178,1,400,4.4,18,22,9,1,3,2018,4.88,4693, $50.49 ,4.3, $15.20 , $117.70 ,4.4, $15.18 , $117.70 ,4.4, $15.18 , $117.89 
perfumery2,perfumery,"Thursday, January 4, 2018",8.00,$943.80,$21.65,$117.98,29,178,1,400,4.4,10,21,9,1,4,2018,9.76,4693, $49.99 ,4.3, $13.67 , $117.98 ,4.4, $21.65 , $117.98 ,4.4, $21.65 , $117.70 
perfumery2,perfumery,"Friday, January 5, 2018",17.00,"$2,038.30",$15.85,$119.90,29,178,1,400,4.4,16,23,8,3,5,2018,20.73,4693, $119.90 ,4.4, $15.85 , $119.90 ,4.4, $15.85 , $119.90 ,4.4, $15.85 , $117.98 
perfumery2,perfumery,"Saturday, January 6, 2018",14.00,"$1,668.50",$14.17,$119.18,29,178,1,400,4.4,14,21,9,0,6,2018,17.07,4693, $119.18 ,4.4, $14.17 , $119.18 ,4.4, $14.17 , $119.18 ,4.4, $14.17 , $119.90 
perfumery2,perfumery,"Sunday, January 7, 2018",5.00,$593.50,$15.98,$118.70,29,178,1,400,4.4,13,22,9,1,7,2018,6.10,4693, $49.99 ,4.3, $12.52 , $118.70 ,4.4, $15.98 , $118.70 ,4.4, $15.98 , $119.18 
perfumery2,perfumery,"Monday, January 8, 2018",17.00,"$1,987.40",$17.79,$116.91,29,178,1,400,4.4,19,23,8,1,8,2018,12.45,4693, $49.99 ,4.3, $12.28 , $116.91 ,4.4, $17.79 , $116.91 ,4.4, $17.79 , $118.70 
cool2,cool_stuff,"Tuesday, January 3, 2017",8.00,"$1,039.92",$18.78,$129.99,33,897,1,1600,4.3,22,23,8,1,3,2017,9.85,15750, $99.99 ,4.2, $16.64 , $129.99 ,4.3, $18.78 , $129.99 ,4.3, $18.78 , $129.94 
cool2,cool_stuff,"Wednesday, January 4, 2017",14.00,"$1,819.86",$17.40,$129.99,33,897,1,1600,4.3,33,20,10,2,4,2017,12.56,15750, $99.99 ,4.2, $14.20 , $129.99 ,4.3, $17.40 , $129.99 ,4.3, $17.40 , $129.99 
cool2,cool_stuff,"Thursday, January 5, 2017",18.00,"$2,339.82",$18.27,$129.99,33,897,1,1600,4.3,58,23,8,1,5,2017,16.22,15750, $99.99 ,4.2, $15.02 , $129.99 ,4.3, $18.27 , $129.99 ,4.3, $18.27 , $129.99 
cool2,cool_stuff,"Friday, January 6, 2017",17.00,"$2,209.83",$17.06,$129.99,33,897,1,1600,4.3,42,22,8,1,6,2017,15.32,15750, $99.99 ,4.2, $13.83 , $129.99 ,4.3, $17.06 , $129.99 ,4.3, $17.06 , $129.99 
cool2,cool_stuff,"Saturday, January 7, 2017",16.00,"$2,079.84",$18.72,$129.99,33,897,1,1600,4.3,42,21,10,1,7,2017,14.41,15750, $99.99 ,4.2, $16.53 , $129.99 ,4.3, $18.72 , $129.99 ,4.3, $18.72 , $129.99 
cool2,cool_stuff,"Sunday, January 8, 2017",16.00,"$1,870.84",$19.02,$116.93,33,897,1,1600,4.3,39,23,8,1,8,2017,14.41,15750, $99.99 ,4.2, $18.98 , $116.93 ,4.3, $19.02 , $116.93 ,4.3, $19.02 , $129.99 
